msg_id,price,mode,burst,fault,produce_time,consume_time,latency_ms,throughput_msg_per_sec,p95_latency_ms,p99_latency_ms
280,99.82,fault_injection,False,False,1776030876.127556,1776030876.1474981,19.942,29.57,219.294,221.078
281,99.81,fault_injection,False,False,1776030876.1476736,1776030876.1671052,19.432,29.62,219.288,221.078
282,99.82,fault_injection,False,False,1776030876.1681123,1776030876.1874628,19.351,29.66,219.281,221.077
283,99.82,fault_injection,False,False,1776030876.1882937,1776030876.2067592,18.466,29.7,219.275,221.076
284,99.84,fault_injection,False,False,1776030876.2084556,1776030876.2272213,18.766,29.74,219.269,221.076
285,99.83,fault_injection,False,False,1776030876.2286286,1776030876.2475414,18.913,29.78,219.263,221.075
286,99.88,fault_injection,True,False,1776030876.2488194,1776030876.2672663,18.447,29.83,219.257,221.074
287,99.64,fault_injection,False,False,1776030876.269019,1776030876.2898948,20.876,29.86,219.251,221.074
288,99.64,fault_injection,False,False,1776030876.2894158,1776030876.3080604,18.645,29.91,219.245,221.073
289,99.63,fault_injection,False,False,1776030876.3096313,1776030876.32964,20.009,29.95,219.239,221.072
290,99.62,fault_injection,False,False,1776030876.3298507,1776030876.3512864,21.436,29.98,219.233,221.072
291,99.58,fault_injection,False,False,1776030876.3500395,1776030876.3703,20.261,30.03,219.227,221.071
292,99.56,fault_injection,False,False,1776030876.3702285,1776030876.392165,21.936,30.06,219.221,221.07
293,100.31,fault_injection,True,False,1776030876.39044,1776030876.4106493,20.209,30.11,219.215,221.07
294,100.44,fault_injection,True,False,1776030876.4106348,1776030876.4306374,20.003,30.15,219.209,221.069
295,100.44,fault_injection,False,False,1776030876.4307888,1776030876.4485147,17.726,30.19,219.203,221.068
296,100.46,fault_injection,False,False,1776030876.4509192,1776030876.4685173,17.598,30.23,219.197,221.068
297,100.47,fault_injection,False,False,1776030876.4710283,1776030876.4901977,19.169,30.27,219.191,221.067
298,100.48,fault_injection,False,False,1776030876.4911463,1776030876.5095525,18.406,30.31,219.185,221.066
299,100.51,fault_injection,False,False,1776030876.5112703,1776030876.5300684,18.798,30.35,219.179,221.066
300,100.51,fault_injection,False,True,1776030876.5314343,1776030876.7500856,218.651,29.79,219.172,221.065
301,100.53,fault_injection,False,False,1776030876.7518651,1776030876.7710373,19.172,29.82,219.158,221.061
302,100.54,fault_injection,False,False,1776030876.7719817,1776030876.7903957,18.414,29.87,219.144,221.058
303,100.54,fault_injection,False,False,1776030876.7920883,1776030876.8120666,19.978,29.9,219.13,221.054
304,100.77,fault_injection,True,False,1776030876.812197,1776030876.8308012,18.604,29.94,219.116,221.05
305,100.78,fault_injection,True,False,1776030876.8323033,1776030876.8526075,20.304,29.98,219.102,221.047
306,100.81,fault_injection,False,False,1776030876.852409,1776030876.87115,18.741,30.02,219.088,221.043
307,100.81,fault_injection,False,False,1776030876.8725097,1776030876.8931458,20.636,30.06,219.074,221.039
308,100.81,fault_injection,False,False,1776030876.892618,1776030876.9105527,17.935,30.1,219.059,221.036
309,100.81,fault_injection,False,False,1776030876.912727,1776030876.9306574,17.93,30.14,219.045,221.032
310,100.83,fault_injection,False,False,1776030876.9328346,1776030876.9492228,16.388,30.18,219.031,221.028
311,100.66,fault_injection,False,False,1776030876.9529648,1776030876.9707255,17.761,30.22,219.017,221.025
312,100.62,fault_injection,False,False,1776030876.9730709,1776030876.9929068,19.836,30.25,219.003,221.021
313,100.58,fault_injection,True,False,1776030876.9931757,1776030877.027617,34.441,30.24,218.989,221.017
314,100.6,fault_injection,False,False,1776030877.0132835,1776030877.0308726,17.589,30.33,218.975,221.014
315,100.6,fault_injection,False,True,1776030877.03338,1776030877.2529628,219.583,29.79,219.203,221.01
316,100.79,fault_injection,True,False,1776030877.253838,1776030877.2731805,19.342,29.83,219.197,221.006
317,100.76,fault_injection,False,False,1776030877.2740057,1776030877.292329,18.323,29.87,219.191,221.003
318,100.83,fault_injection,True,False,1776030877.2941675,1776030877.3136353,19.468,29.9,219.185,220.999
319,100.81,fault_injection,False,False,1776030877.3143241,1776030877.33246,18.136,29.94,219.179,220.996
320,100.81,fault_injection,False,False,1776030877.3344915,1776030877.3530161,18.525,29.98,219.172,220.992
321,100.79,fault_injection,False,False,1776030877.35465,1776030877.372978,18.328,30.02,219.158,220.988
322,100.76,fault_injection,False,False,1776030877.3748124,1776030877.3921518,17.339,30.06,219.144,220.985
323,100.65,fault_injection,True,False,1776030877.3949625,1776030877.4135253,18.563,30.09,219.13,220.981
324,100.62,fault_injection,False,False,1776030877.415098,1776030877.4360428,20.945,30.12,219.116,220.977
325,100.62,fault_injection,False,False,1776030877.4352007,1776030877.453088,17.887,30.16,219.102,220.974
326,100.58,fault_injection,False,False,1776030877.4553049,1776030877.4755218,20.217,30.19,219.088,220.97
327,100.62,fault_injection,False,False,1776030877.4754074,1776030877.4939942,18.587,30.23,219.074,220.966
328,100.76,fault_injection,True,False,1776030877.4955134,1776030877.51558,20.066,30.27,219.059,220.963
329,100.78,fault_injection,False,False,1776030877.5156267,1776030877.535991,20.364,30.3,219.045,220.959
330,100.75,fault_injection,False,False,1776030877.5357318,1776030877.5548112,19.079,30.34,219.031,220.955
331,100.75,fault_injection,False,False,1776030877.5558336,1776030877.5757453,19.912,30.37,219.017,220.952
332,100.91,fault_injection,True,False,1776030877.5759513,1776030877.5939689,18.018,30.41,219.003,220.948
333,100.71,fault_injection,True,False,1776030877.5960662,1776030877.6140437,17.977,30.45,218.989,220.944
334,100.69,fault_injection,False,False,1776030877.6161854,1776030877.636909,20.724,30.48,218.975,220.941
335,100.7,fault_injection,False,False,1776030877.6362972,1776030877.654981,18.684,30.52,218.961,220.937
336,100.67,fault_injection,False,False,1776030877.656411,1776030877.673954,17.543,30.56,218.946,220.933
337,100.55,fault_injection,True,False,1776030877.6765184,1776030877.694922,18.404,30.59,218.932,220.93
338,100.53,fault_injection,False,False,1776030877.6966293,1776030877.7149584,18.329,30.62,218.918,220.926
339,100.49,fault_injection,False,False,1776030877.7167344,1776030877.736025,19.291,30.66,218.904,220.922
340,100.49,fault_injection,False,False,1776030877.736847,1776030877.7550383,18.191,30.69,218.89,220.919
341,100.49,fault_injection,False,False,1776030877.7569556,1776030877.7760088,19.053,30.73,218.89,220.915
342,100.54,fault_injection,False,False,1776030877.7770624,1776030877.796338,19.276,30.76,218.89,220.911
343,100.54,fault_injection,False,False,1776030877.79717,1776030877.8156428,18.473,30.8,218.89,220.908
344,100.54,fault_injection,False,False,1776030877.817283,1776030877.8358865,18.604,30.83,218.889,220.904
345,100.53,fault_injection,False,False,1776030877.8373988,1776030877.8550267,17.628,30.87,218.889,220.9
346,100.57,fault_injection,False,True,1776030877.8575273,1776030878.078436,220.909,30.35,219.088,220.993
347,100.56,fault_injection,False,False,1776030878.077896,1776030878.0958154,17.919,30.39,219.074,220.992
348,100.6,fault_injection,False,False,1776030878.0980122,1776030878.1169965,18.984,30.42,219.059,220.99
349,100.63,fault_injection,True,True,1776030878.118139,1776030878.3387325,220.593,29.93,219.239,220.988
350,100.63,fault_injection,False,False,1776030878.338638,1776030878.359005,20.367,29.96,219.233,220.987
351,100.33,fault_injection,True,False,1776030878.358888,1776030878.3785596,19.672,30.0,219.227,220.985
352,100.33,fault_injection,False,True,1776030878.3791273,1776030878.5974755,218.348,29.53,219.221,220.984
353,100.36,fault_injection,False,False,1776030878.5995471,1776030878.6200755,20.528,29.56,219.215,220.982
354,100.34,fault_injection,False,False,1776030878.6197102,1776030878.6396403,19.93,29.6,219.209,220.981
355,100.37,fault_injection,False,False,1776030878.6398406,1776030878.6574867,17.646,29.64,219.203,220.979
356,100.38,fault_injection,False,False,1776030878.6599789,1776030878.6775334,17.555,29.67,219.197,220.977
357,100.41,fault_injection,False,False,1776030878.680106,1776030878.698186,18.08,29.7,219.191,220.976
358,100.01,fault_injection,False,False,1776030878.7002387,1776030878.7205977,20.359,29.73,219.185,220.974
359,100.01,fault_injection,False,False,1776030878.7203438,1776030878.7387815,18.438,29.77,219.179,220.973
360,99.98,fault_injection,False,False,1776030878.7404618,1776030878.7591588,18.697,29.8,219.172,220.971
361,99.97,fault_injection,False,False,1776030878.7605681,1776030878.7785072,17.939,29.84,219.158,220.97
362,100.08,fault_injection,True,False,1776030878.780687,1776030878.798246,17.559,29.87,219.144,220.968
363,99.37,fault_injection,False,False,1776030878.8008115,1776030878.8190632,18.252,29.9,219.13,220.967
364,99.64,fault_injection,True,False,1776030878.8209348,1776030878.8407998,19.865,29.93,219.116,220.965
365,99.65,fault_injection,False,False,1776030878.8410692,1776030878.8594396,18.37,29.97,219.102,220.963
366,99.63,fault_injection,False,False,1776030878.8612134,1776030878.8808138,19.6,29.99,219.088,220.962
367,99.66,fault_injection,False,False,1776030878.8813372,1776030878.899576,18.239,30.03,219.074,220.96
368,99.67,fault_injection,False,False,1776030878.901469,1776030878.9205627,19.094,30.06,219.059,220.959
369,99.65,fault_injection,False,False,1776030878.9215775,1776030878.9417646,20.187,30.09,219.045,220.957
370,99.66,fault_injection,False,False,1776030878.9417157,1776030878.9599392,18.224,30.13,219.031,220.956
371,99.69,fault_injection,False,False,1776030878.9618433,1776030878.9795597,17.716,30.16,219.017,220.954
372,99.73,fault_injection,False,False,1776030878.9819748,1776030878.9992905,17.316,30.19,219.003,220.952
373,99.67,fault_injection,True,False,1776030879.0020978,1776030879.0210521,18.954,30.22,218.989,220.951
374,99.72,fault_injection,False,False,1776030879.0222158,1776030879.0408828,18.667,30.25,218.975,220.949
375,99.75,fault_injection,False,False,1776030879.0423536,1776030879.0616553,19.302,30.28,218.961,220.948
376,99.76,fault_injection,False,False,1776030879.062513,1776030879.0818186,19.305,30.31,218.946,220.946
377,99.77,fault_injection,False,False,1776030879.0826693,1776030879.1016486,18.979,30.35,218.932,220.945
378,99.75,fault_injection,False,False,1776030879.1028233,1776030879.1238828,21.06,30.37,218.918,220.943
379,99.72,fault_injection,False,False,1776030879.1229637,1776030879.143965,21.001,30.4,218.904,220.941
380,99.72,fault_injection,False,False,1776030879.1431096,1776030879.1619592,18.85,30.44,218.89,220.94
381,99.75,fault_injection,False,False,1776030879.163231,1776030879.1840227,20.792,30.47,218.89,220.938
382,99.77,fault_injection,False,False,1776030879.1835759,1776030879.204118,20.542,30.5,218.89,220.937
383,99.81,fault_injection,False,False,1776030879.2038057,1776030879.2249944,21.189,30.53,218.89,220.935
384,99.79,fault_injection,False,True,1776030879.2240446,1776030879.4433103,219.266,30.08,219.116,220.934
385,99.81,fault_injection,False,False,1776030879.4444642,1776030879.4626126,18.148,30.12,219.102,220.932
386,99.67,fault_injection,True,False,1776030879.46461,1776030879.4826715,18.061,30.15,219.088,220.931
387,99.47,fault_injection,False,False,1776030879.484734,1776030879.5039756,19.242,30.17,219.074,220.929
388,99.46,fault_injection,False,False,1776030879.5048718,1776030879.5224822,17.61,30.21,219.059,220.927
389,99.48,fault_injection,False,False,1776030879.5249834,1776030879.5424302,17.447,30.24,219.045,220.926
390,99.51,fault_injection,False,False,1776030879.5451145,1776030879.5635085,18.394,30.27,219.031,220.924
391,99.49,fault_injection,False,False,1776030879.5652363,1776030879.5835178,18.281,30.3,219.017,220.923
392,99.52,fault_injection,False,False,1776030879.5853481,1776030879.604498,19.15,30.33,219.003,220.921
393,99.53,fault_injection,False,False,1776030879.6054661,1776030879.6257944,20.328,30.35,218.989,220.92
394,99.55,fault_injection,False,False,1776030879.6255937,1776030879.645532,19.938,30.38,218.975,220.918
395,99.53,fault_injection,False,False,1776030879.6457322,1776030879.6655211,19.789,30.41,218.961,220.916
396,99.33,fault_injection,True,False,1776030879.6658652,1776030879.6856768,19.812,30.44,218.946,220.915
397,99.31,fault_injection,False,False,1776030879.6860118,1776030879.704096,18.084,30.48,218.932,220.913
398,99.31,fault_injection,False,False,1776030879.7063777,1776030879.725583,19.205,30.5,218.918,220.912
399,99.32,fault_injection,False,False,1776030879.726492,1776030879.7468405,20.349,30.53,218.904,220.91
400,99.32,fault_injection,False,False,1776030879.746596,1776030879.766678,20.082,30.56,218.89,220.909
401,99.29,fault_injection,False,False,1776030879.7667646,1776030879.785303,18.538,30.59,218.89,220.907
402,99.28,fault_injection,False,False,1776030879.7869103,1776030879.807011,20.101,30.62,218.89,220.904
403,99.3,fault_injection,False,False,1776030879.8070238,1776030879.8265562,19.532,30.65,218.89,220.902
404,99.29,fault_injection,False,False,1776030879.8271646,1776030879.8469567,19.792,30.68,218.889,220.9
405,99.3,fault_injection,False,False,1776030879.8472695,1776030879.867841,20.571,30.71,218.889,220.898
406,99.3,fault_injection,False,False,1776030879.8673837,1776030879.8868067,19.423,30.74,218.889,220.896
407,99.26,fault_injection,True,False,1776030879.8875008,1776030879.905515,18.014,30.77,218.889,220.894
408,99.25,fault_injection,False,False,1776030879.907627,1776030879.926135,18.508,30.8,218.889,220.892
409,99.28,fault_injection,False,False,1776030879.9277356,1776030879.9452946,17.559,30.83,218.889,220.89
410,99.31,fault_injection,False,False,1776030879.9478474,1776030879.9650474,17.2,30.86,218.889,220.888
411,99.3,fault_injection,False,False,1776030879.9679673,1776030879.9862828,18.316,30.88,218.889,220.886
412,99.29,fault_injection,False,False,1776030879.9880755,1776030880.0069666,18.891,30.91,218.889,220.883
413,99.29,fault_injection,False,False,1776030880.0081756,1776030880.0261507,17.975,30.94,218.888,220.881
414,99.31,fault_injection,False,False,1776030880.0283027,1776030880.0481188,19.816,30.96,218.888,220.879
415,99.29,fault_injection,False,False,1776030880.048463,1776030880.0671124,18.649,30.99,218.888,220.877
416,99.33,fault_injection,False,False,1776030880.06864,1776030880.087226,18.586,31.02,218.888,220.875
417,99.34,fault_injection,False,False,1776030880.0887775,1776030880.1089838,20.206,31.05,218.888,220.873
418,99.36,fault_injection,False,True,1776030880.1089435,1776030880.3287296,219.786,30.62,218.918,220.871
419,99.37,fault_injection,False,False,1776030880.329637,1776030880.349576,19.939,30.65,218.904,220.869
420,99.37,fault_injection,False,False,1776030880.349797,1776030880.3737886,23.992,30.67,218.89,220.867
421,99.35,fault_injection,False,False,1776030880.370161,1776030880.4045498,34.389,30.67,218.89,220.865
422,99.33,fault_injection,False,False,1776030880.3903475,1776030880.4087012,18.354,30.73,218.89,220.863
423,99.31,fault_injection,False,False,1776030880.4105263,1776030880.429379,18.853,30.76,218.89,220.86
424,99.27,fault_injection,False,False,1776030880.4306731,1776030880.4494789,18.806,30.79,218.889,220.858
425,99.29,fault_injection,False,False,1776030880.4507954,1776030880.4684148,17.619,30.82,218.889,220.856
426,99.27,fault_injection,False,False,1776030880.4709077,1776030880.4887905,17.883,30.84,218.889,220.854
427,99.25,fault_injection,False,False,1776030880.4910128,1776030880.5092838,18.271,30.87,218.889,220.852
428,99.33,fault_injection,True,False,1776030880.5111434,1776030880.5281558,17.012,30.9,218.889,220.85
429,99.33,fault_injection,False,False,1776030880.5312629,1776030880.5506246,19.362,30.92,218.889,220.848
430,99.35,fault_injection,False,False,1776030880.5513752,1776030880.572262,20.887,30.95,218.889,220.846
431,99.33,fault_injection,False,True,1776030880.5714805,1776030880.7918892,220.409,30.54,219.017,220.844
432,99.33,fault_injection,False,False,1776030880.7919176,1776030880.8109102,18.993,30.57,219.003,220.842
433,99.33,fault_injection,False,False,1776030880.8120391,1776030880.8314204,19.381,30.59,218.989,220.839
434,99.36,fault_injection,False,False,1776030880.8321939,1776030880.8509228,18.729,30.62,218.975,220.837
435,99.35,fault_injection,False,False,1776030880.852323,1776030880.8718667,19.544,30.65,218.961,220.835
436,98.3,fault_injection,True,False,1776030880.8724396,1776030880.8923624,19.923,30.67,218.946,220.833
437,98.27,fault_injection,False,False,1776030880.8925593,1776030880.9105883,18.029,30.7,218.932,220.831
438,98.29,fault_injection,False,False,1776030880.912678,1776030880.9323843,19.706,30.73,218.918,220.829
439,98.26,fault_injection,False,True,1776030880.9328144,1776030881.1555307,222.716,30.32,219.177,221.004
440,98.25,fault_injection,False,False,1776030881.1531065,1776030881.1750689,21.962,30.35,219.172,221.002
441,98.26,fault_injection,False,False,1776030881.1733098,1776030881.1937337,20.424,30.38,219.158,221.001
442,98.26,fault_injection,False,False,1776030881.1935844,1776030881.2118464,18.262,30.41,219.144,220.999
443,98.21,fault_injection,False,False,1776030881.213772,1776030881.2311049,17.333,30.44,219.13,220.998
444,98.21,fault_injection,True,False,1776030881.2339346,1776030881.2540958,20.161,30.46,219.116,220.996
445,98.22,fault_injection,False,False,1776030881.2540905,1776030881.2737226,19.632,30.49,219.102,220.995
446,98.51,fault_injection,True,False,1776030881.2742686,1776030881.2927504,18.482,30.52,219.088,220.993
447,98.52,fault_injection,False,False,1776030881.2944255,1776030881.3157406,21.315,30.54,219.074,220.992
448,98.85,fault_injection,True,False,1776030881.3146217,1776030881.3386059,23.984,30.56,219.059,220.99
449,98.85,fault_injection,False,True,1776030881.335092,1776030881.5555408,220.449,30.18,219.224,220.988
450,98.85,fault_injection,False,False,1776030881.5555038,1776030881.5751655,19.662,30.21,219.219,220.987
451,98.88,fault_injection,False,False,1776030881.5756211,1776030881.594317,18.696,30.24,219.214,220.985
452,98.86,fault_injection,False,True,1776030881.595732,1776030881.8149986,219.267,29.86,219.266,220.984
453,98.85,fault_injection,False,False,1776030881.8161385,1776030881.8335743,17.436,29.89,219.266,220.982
454,99.13,fault_injection,True,False,1776030881.8362758,1776030881.8569582,20.682,29.91,219.266,220.981
455,99.12,fault_injection,False,False,1776030881.8564007,1776030881.8769217,20.521,29.94,219.266,220.979
456,99.09,fault_injection,False,False,1776030881.8765306,1776030881.894809,18.278,29.97,219.266,220.977
457,99.1,fault_injection,False,False,1776030881.896645,1776030881.9162338,19.589,29.99,219.266,220.976
458,99.08,fault_injection,False,False,1776030881.9167635,1776030881.93555,18.786,30.02,219.266,220.974
459,99.06,fault_injection,False,False,1776030881.936875,1776030881.9541817,17.307,30.05,219.266,220.973
460,99.06,fault_injection,False,False,1776030881.9569886,1776030881.9752953,18.307,30.07,219.266,220.971
461,99.09,fault_injection,False,False,1776030881.9770944,1776030881.9957898,18.695,30.1,219.261,220.97
462,100.06,fault_injection,False,False,1776030881.9972222,1776030882.0150986,17.876,30.12,219.256,220.968
463,100.07,fault_injection,False,True,1776030882.0173435,1776030882.2365584,219.215,29.76,219.258,220.967
464,100.05,fault_injection,False,False,1776030882.237761,1776030882.2560694,18.308,29.79,219.256,220.965
465,100.09,fault_injection,False,False,1776030882.2580934,1776030882.2787454,20.652,29.81,219.253,220.963
466,100.13,fault_injection,False,True,1776030882.278339,1776030882.4992535,220.915,29.46,219.266,220.966
467,100.13,fault_injection,False,False,1776030882.4987266,1776030882.5198827,21.156,29.48,219.266,220.964
468,100.16,fault_injection,False,False,1776030882.5189028,1776030882.5386121,19.709,29.51,219.266,220.963
469,100.36,fault_injection,True,False,1776030882.539065,1776030882.5568748,17.81,29.54,219.266,220.961
470,100.34,fault_injection,False,False,1776030882.5592196,1776030882.5782251,19.006,29.56,219.266,220.96
471,100.32,fault_injection,False,False,1776030882.579369,1776030882.5987725,19.403,29.59,219.266,220.958
472,100.3,fault_injection,False,False,1776030882.5995228,1776030882.6181755,18.653,29.61,219.266,220.957
473,100.29,fault_injection,False,False,1776030882.619645,1776030882.638665,19.02,29.64,219.266,220.955
474,100.29,fault_injection,False,False,1776030882.6397736,1776030882.6579022,18.129,29.66,219.266,220.954
475,100.28,fault_injection,False,False,1776030882.6598992,1776030882.6782062,18.307,29.69,219.266,220.952
476,100.3,fault_injection,False,False,1776030882.680029,1776030882.6981087,18.08,29.71,219.266,220.951
477,100.3,fault_injection,False,False,1776030882.7001429,1776030882.718623,18.48,29.74,219.266,220.949
478,100.29,fault_injection,False,True,1776030882.72025,1776030882.9391532,218.903,29.4,219.266,220.948
479,100.33,fault_injection,True,False,1776030882.9412386,1776030882.9708743,29.636,29.4,219.266,220.946
480,100.34,fault_injection,False,False,1776030882.9613683,1776030882.9829662,21.598,29.44,219.266,220.945
481,100.33,fault_injection,False,False,1776030882.9814928,1776030883.0019226,20.43,29.47,219.263,220.943
482,100.34,fault_injection,False,False,1776030883.0016205,1776030883.020428,18.807,29.5,219.261,220.942
483,100.34,fault_injection,False,False,1776030883.0217514,1776030883.0392716,17.52,29.52,219.258,220.94
484,100.31,fault_injection,False,False,1776030883.041881,1776030883.0595932,17.712,29.55,219.256,220.939
485,100.31,fault_injection,False,False,1776030883.0620043,1776030883.079938,17.934,29.57,219.253,220.937
486,100.34,fault_injection,False,False,1776030883.0821333,1776030883.1002338,18.101,29.6,219.25,220.936
487,100.37,fault_injection,False,False,1776030883.1022635,1776030883.1203609,18.097,29.62,219.248,220.934
488,100.56,fault_injection,False,False,1776030883.1224031,1776030883.1408622,18.459,29.64,219.245,220.933
489,100.56,fault_injection,False,False,1776030883.1425316,1776030883.1601539,17.622,29.67,219.243,220.931
490,100.55,fault_injection,False,False,1776030883.162655,1776030883.1819413,19.286,29.69,219.24,220.93
491,100.52,fault_injection,False,False,1776030883.182821,1776030883.2022345,19.413,29.72,219.238,220.928
492,100.5,fault_injection,False,False,1776030883.2030814,1776030883.2236578,20.576,29.74,219.235,220.927
493,100.52,fault_injection,False,False,1776030883.223271,1776030883.242456,19.185,29.76,219.233,220.925
494,100.54,fault_injection,False,False,1776030883.2436223,1776030883.2630024,19.38,29.79,219.23,220.924
495,100.54,fault_injection,False,False,1776030883.2638116,1776030883.285642,21.83,29.81,219.228,220.922
496,100.54,fault_injection,False,False,1776030883.2842667,1776030883.3030405,18.774,29.84,219.225,220.921
497,101.34,fault_injection,True,False,1776030883.304486,1776030883.323903,19.417,29.86,219.223,220.919
498,101.32,fault_injection,False,False,1776030883.324663,1776030883.3431385,18.476,29.88,219.22,220.918
499,101.31,fault_injection,False,False,1776030883.3450317,1776030883.3637595,18.728,29.91,219.217,220.916
500,101.31,fault_injection,False,False,1776030883.3652093,1776030883.3849072,19.698,29.93,219.215,220.915
501,101.32,fault_injection,False,False,1776030883.3853877,1776030883.4035497,18.162,29.96,219.213,220.915
502,101.29,fault_injection,False,False,1776030883.40557,1776030883.4240158,18.446,29.98,219.211,220.914
503,101.08,fault_injection,True,False,1776030883.4257138,1776030883.443951,18.237,30.0,219.209,220.914
504,101.11,fault_injection,False,False,1776030883.445821,1776030883.4637566,17.936,30.03,219.206,220.914
505,101.12,fault_injection,False,False,1776030883.4659376,1776030883.4832382,17.301,30.05,219.204,220.914
506,101.12,fault_injection,False,False,1776030883.4860444,1776030883.5040975,18.053,30.07,219.202,220.914
507,101.1,fault_injection,False,False,1776030883.506161,1776030883.5234675,17.307,30.1,219.2,220.914
508,101.09,fault_injection,False,False,1776030883.5262656,1776030883.544315,18.049,30.12,219.198,220.914
509,101.08,fault_injection,False,False,1776030883.5463634,1776030883.563555,17.192,30.14,219.196,220.914
510,101.05,fault_injection,False,False,1776030883.566461,1776030883.5877507,21.29,30.16,219.194,220.914
511,101.04,fault_injection,False,False,1776030883.5865607,1776030883.6043599,17.799,30.19,219.192,220.914
512,101.06,fault_injection,False,False,1776030883.6066637,1776030883.6249492,18.286,30.21,219.189,220.914
513,101.08,fault_injection,False,False,1776030883.6267946,1776030883.6449428,18.148,30.24,219.187,220.914
514,101.11,fault_injection,False,False,1776030883.6468792,1776030883.665393,18.514,30.26,219.185,220.914
515,101.11,fault_injection,False,False,1776030883.6669931,1776030883.686825,19.832,30.28,219.183,220.914
516,101.11,fault_injection,False,False,1776030883.6871035,1776030883.7061508,19.047,30.3,219.181,220.914
517,101.13,fault_injection,False,False,1776030883.7072291,1776030883.726257,19.028,30.33,219.179,220.914
518,101.12,fault_injection,False,False,1776030883.7273393,1776030883.744697,17.358,30.35,219.177,220.914
519,101.27,fault_injection,True,False,1776030883.7474406,1776030883.7658036,18.363,30.37,219.175,220.913
520,101.28,fault_injection,False,False,1776030883.7675416,1776030883.7868297,19.288,30.39,219.172,220.913
521,101.26,fault_injection,False,False,1776030883.7876363,1776030883.805471,17.835,30.42,219.159,220.913
522,101.24,fault_injection,False,False,1776030883.8077526,1776030883.826909,19.156,30.44,219.146,220.913
523,101.24,fault_injection,False,False,1776030883.8278787,1776030883.8479064,20.028,30.46,219.132,220.913
524,101.25,fault_injection,False,False,1776030883.847991,1776030883.865755,17.764,30.49,219.119,220.913
525,100.45,fault_injection,False,False,1776030883.8681011,1776030883.8860426,17.941,30.51,219.105,220.913
526,100.45,fault_injection,False,False,1776030883.8882082,1776030883.9059038,17.696,30.53,219.092,220.913
527,100.51,fault_injection,False,False,1776030883.9083073,1776030883.9268408,18.533,30.55,219.078,220.913
528,100.51,fault_injection,False,False,1776030883.9284077,1776030883.946794,18.386,30.58,219.065,220.913
529,100.51,fault_injection,False,False,1776030883.9485066,1776030883.9706087,22.102,30.59,219.051,220.913
530,100.55,fault_injection,False,False,1776030883.9686074,1776030883.9867067,18.099,30.62,219.038,220.913
531,100.55,fault_injection,False,False,1776030883.9887047,1776030884.0079525,19.248,30.64,219.024,220.913
532,100.53,fault_injection,False,False,1776030884.0088065,1776030884.0263727,17.566,30.67,219.011,220.913
533,100.56,fault_injection,False,True,1776030884.0288723,1776030884.2481709,219.299,30.34,219.187,220.913
534,100.54,fault_injection,False,False,1776030884.2496612,1776030884.2680054,18.344,30.36,219.185,220.913
535,101.48,fault_injection,True,False,1776030884.2700987,1776030884.2897837,19.685,30.38,219.183,220.913
536,101.48,fault_injection,False,False,1776030884.2902787,1776030884.3085213,18.243,30.4,219.181,220.912
537,101.49,fault_injection,False,False,1776030884.3104177,1776030884.330479,20.061,30.42,219.179,220.912
538,101.48,fault_injection,False,False,1776030884.330585,1776030884.3499424,19.357,30.44,219.177,220.912
539,101.44,fault_injection,False,False,1776030884.3507483,1776030884.3705528,19.804,30.46,219.175,220.912
540,101.39,fault_injection,False,False,1776030884.37091,1776030884.3884995,17.59,30.49,219.172,220.912
541,101.38,fault_injection,False,False,1776030884.3910785,1776030884.4089017,17.823,30.51,219.159,220.912
542,101.39,fault_injection,False,False,1776030884.411229,1776030884.429739,18.51,30.53,219.146,220.912
543,101.41,fault_injection,False,False,1776030884.4313347,1776030884.4518974,20.563,30.55,219.132,220.912
544,101.42,fault_injection,False,False,1776030884.451448,1776030884.4717846,20.337,30.57,219.119,220.912
545,101.43,fault_injection,False,False,1776030884.4715526,1776030884.491418,19.865,30.59,219.105,220.912
546,101.47,fault_injection,False,False,1776030884.4916635,1776030884.510728,19.064,30.62,219.092,220.912
547,101.44,fault_injection,False,False,1776030884.5117695,1776030884.5309324,19.163,30.64,219.078,220.912
548,101.45,fault_injection,False,False,1776030884.531873,1776030884.5509217,19.049,30.66,219.065,220.912
549,101.48,fault_injection,False,False,1776030884.5519896,1776030884.5703163,18.327,30.68,219.051,220.912
550,101.47,fault_injection,False,False,1776030884.5721252,1776030884.5921586,20.033,30.7,219.038,220.912
551,101.48,fault_injection,False,False,1776030884.592236,1776030884.6103706,18.135,30.73,219.024,220.912
552,101.46,fault_injection,False,False,1776030884.6123703,1776030884.6327505,20.38,30.74,219.011,220.912
553,101.46,fault_injection,False,True,1776030884.6324985,1776030884.8511097,218.611,30.43,218.998,220.911
554,101.44,fault_injection,False,False,1776030884.852881,1776030884.873216,20.335,30.45,218.984,220.911
555,101.45,fault_injection,False,False,1776030884.8729866,1776030884.8919978,19.011,30.47,218.971,220.911
556,101.47,fault_injection,False,False,1776030884.8931012,1776030884.91041,17.309,30.5,218.957,220.911
557,101.44,fault_injection,False,False,1776030884.9132118,1776030884.9308276,17.616,30.52,218.944,220.911
558,101.46,fault_injection,False,False,1776030884.9333217,1776030884.9512737,17.952,30.54,218.93,220.911
559,101.47,fault_injection,False,False,1776030884.9534256,1776030884.9725182,19.093,30.56,218.917,220.911
560,101.52,fault_injection,False,False,1776030884.9735286,1776030884.9938948,20.366,30.57,218.903,220.911
